image_id,file_name,question_en,answer,split,category,question_ur,question_roman
370013,COCO_val2014_000000370013.jpg,Is there a backpack in the image?,no,random,backpack,کیا تصویر میں کوئی بیگ ہے؟,Kya tasveer mein bag hai?
370013,COCO_val2014_000000370013.jpg,Is there a banana in the image?,yes,popular,banana,کیا تصویر میں کیلا ہے؟,Kya tasveer mein kela hai?
370013,COCO_val2014_000000370013.jpg,Is there a knife in the image?,yes,popular,knife,کیا تصویر میں چاقو ہے؟,Kya tasveer mein churi hai?
370013,COCO_val2014_000000370013.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
370013,COCO_val2014_000000370013.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
370013,COCO_val2014_000000370013.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
370013,COCO_val2014_000000370013.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
370013,COCO_val2014_000000370013.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟,Kya tasveer mein churi hai?
370013,COCO_val2014_000000370013.jpg,Is there a banana in the image?,yes,adversarial,banana,کیا تصویر میں کیلا ہے؟,Kya tasveer mein kela hai?
370013,COCO_val2014_000000370013.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
370013,COCO_val2014_000000370013.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
370013,COCO_val2014_000000370013.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
370013,COCO_val2014_000000370013.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
552273,COCO_val2014_000000552273.jpg,Is there a stop sign in the image?,yes,random,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟,Kya tasveer mein stop sign hai?
552273,COCO_val2014_000000552273.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
552273,COCO_val2014_000000552273.jpg,Is there a horse in the image?,yes,random,horse,کیا تصویر میں گھوڑا ہے؟,Kya tasveer mein ghora hai?
552273,COCO_val2014_000000552273.jpg,Is there a suitcase in the image?,no,random,suitcase,کیا تصویر میں کوئی سوٹ کیس ہے؟,Kya tasveer mein suitcase hai?
552273,COCO_val2014_000000552273.jpg,Is there a clock in the image?,no,random,clock,کیا تصویر میں کوئی گھڑی ہے؟,Kya tasveer mein ghadi hai?
552273,COCO_val2014_000000552273.jpg,Is there a fork in the image?,no,random,fork,کیا تصویر میں کانٹا ہے؟,Kya tasveer mein kaanta hai?
552273,COCO_val2014_000000552273.jpg,Is there a backpack in the image?,yes,popular,backpack,کیا تصویر میں کوئی بیگ ہے؟,Kya tasveer mein bag hai?
552273,COCO_val2014_000000552273.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
552273,COCO_val2014_000000552273.jpg,Is there a stop sign in the image?,yes,popular,stop sign,کیا تصویر میں سٹاپ کا نشان ہے؟,Kya tasveer mein stop sign hai?
552273,COCO_val2014_000000552273.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
552273,COCO_val2014_000000552273.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
552273,COCO_val2014_000000552273.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
552273,COCO_val2014_000000552273.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟,Kya tasveer mein bag hai?
552273,COCO_val2014_000000552273.jpg,Is there a handbag in the image?,yes,adversarial,handbag,کیا تصویر میں ہینڈ بیگ ہے؟,Kya tasveer mein handbag hai?
552273,COCO_val2014_000000552273.jpg,Is there a horse in the image?,yes,adversarial,horse,کیا تصویر میں گھوڑا ہے؟,Kya tasveer mein ghora hai?
552273,COCO_val2014_000000552273.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
552273,COCO_val2014_000000552273.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
552273,COCO_val2014_000000552273.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
342377,COCO_val2014_000000342377.jpg,Is there a carrot in the image?,yes,random,carrot,کیا تصویر میں گاجر ہے؟,Kya tasveer mein gajar hai?
342377,COCO_val2014_000000342377.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
342377,COCO_val2014_000000342377.jpg,Is there a refrigerator in the image?,yes,random,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟,Kya tasveer mein fridge hai?
342377,COCO_val2014_000000342377.jpg,Is there a potted plant in the image?,no,random,potted plant,کیا تصویر میں کوئی پودا ہے؟,Kya tasveer mein gamla hai?
342377,COCO_val2014_000000342377.jpg,Is there a bowl in the image?,no,random,bowl,کیا تصویر میں ایک پیالہ ہے؟,Kya tasveer mein bowl hai?
342377,COCO_val2014_000000342377.jpg,Is there a bed in the image?,no,random,bed,کیا تصویر میں کوئی بستر ہے؟,Kya tasveer mein bistar hai?
342377,COCO_val2014_000000342377.jpg,Is there a refrigerator in the image?,yes,popular,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟,Kya tasveer mein fridge hai?
342377,COCO_val2014_000000342377.jpg,Is there a carrot in the image?,yes,popular,carrot,کیا تصویر میں گاجر ہے؟,Kya tasveer mein gajar hai?
342377,COCO_val2014_000000342377.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
342377,COCO_val2014_000000342377.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
342377,COCO_val2014_000000342377.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
342377,COCO_val2014_000000342377.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
342377,COCO_val2014_000000342377.jpg,Is there a carrot in the image?,yes,adversarial,carrot,کیا تصویر میں گاجر ہے؟,Kya tasveer mein gajar hai?
342377,COCO_val2014_000000342377.jpg,Is there a refrigerator in the image?,yes,adversarial,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟,Kya tasveer mein fridge hai?
342377,COCO_val2014_000000342377.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
342377,COCO_val2014_000000342377.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
342377,COCO_val2014_000000342377.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
342377,COCO_val2014_000000342377.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
101703,COCO_val2014_000000101703.jpg,Is there a bus in the image?,yes,random,bus,کیا تصویر میں بس ہے؟,Kya tasveer mein bus hai?
101703,COCO_val2014_000000101703.jpg,Is there a clock in the image?,yes,random,clock,کیا تصویر میں کوئی گھڑی ہے؟,Kya tasveer mein ghadi hai?
101703,COCO_val2014_000000101703.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
101703,COCO_val2014_000000101703.jpg,Is there a cell phone in the image?,no,random,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
101703,COCO_val2014_000000101703.jpg,Is there a zebra in the image?,no,random,zebra,کیا تصویر میں زیبرا ہے؟,Kya tasveer mein zebra hai?
101703,COCO_val2014_000000101703.jpg,Is there a airplane in the image?,no,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟,Kya tasveer mein hawai jahaaz hai?
101703,COCO_val2014_000000101703.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
101703,COCO_val2014_000000101703.jpg,Is there a clock in the image?,yes,popular,clock,کیا تصویر میں کوئی گھڑی ہے؟,Kya tasveer mein ghadi hai?
101703,COCO_val2014_000000101703.jpg,Is there a bus in the image?,yes,popular,bus,کیا تصویر میں بس ہے؟,Kya tasveer mein bus hai?
101703,COCO_val2014_000000101703.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
101703,COCO_val2014_000000101703.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
101703,COCO_val2014_000000101703.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
101703,COCO_val2014_000000101703.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
101703,COCO_val2014_000000101703.jpg,Is there a bus in the image?,yes,adversarial,bus,کیا تصویر میں بس ہے؟,Kya tasveer mein bus hai?
101703,COCO_val2014_000000101703.jpg,Is there a clock in the image?,yes,adversarial,clock,کیا تصویر میں کوئی گھڑی ہے؟,Kya tasveer mein ghadi hai?
101703,COCO_val2014_000000101703.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
101703,COCO_val2014_000000101703.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
101703,COCO_val2014_000000101703.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
579081,COCO_val2014_000000579081.jpg,Is there a skis in the image?,yes,random,skis,کیا تصویر میں کوئی سکی ہے؟,Kya tasveer mein skis hai?
579081,COCO_val2014_000000579081.jpg,Is there a bench in the image?,yes,random,bench,کیا تصویر میں کوئی بینچ ہے؟,Kya tasveer mein bench hai?
579081,COCO_val2014_000000579081.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
579081,COCO_val2014_000000579081.jpg,Is there a hot dog in the image?,no,random,hot dog,کیا تصویر میں کوئی ہاٹ ڈاگ ہے؟,Kya tasveer mein hot dog hai?
579081,COCO_val2014_000000579081.jpg,Is there a vase in the image?,no,random,vase,کیا تصویر میں گلدان ہے؟,Kya tasveer mein phool daani hai?
579081,COCO_val2014_000000579081.jpg,Is there a bus in the image?,no,random,bus,کیا تصویر میں بس ہے؟,Kya tasveer mein bus hai?
579081,COCO_val2014_000000579081.jpg,Is there a skis in the image?,yes,popular,skis,کیا تصویر میں کوئی سکی ہے؟,Kya tasveer mein skis hai?
579081,COCO_val2014_000000579081.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
579081,COCO_val2014_000000579081.jpg,Is there a bench in the image?,yes,popular,bench,کیا تصویر میں کوئی بینچ ہے؟,Kya tasveer mein bench hai?
579081,COCO_val2014_000000579081.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
579081,COCO_val2014_000000579081.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
579081,COCO_val2014_000000579081.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
579081,COCO_val2014_000000579081.jpg,Is there a bench in the image?,yes,adversarial,bench,کیا تصویر میں کوئی بینچ ہے؟,Kya tasveer mein bench hai?
579081,COCO_val2014_000000579081.jpg,Is there a skis in the image?,yes,adversarial,skis,کیا تصویر میں کوئی سکی ہے؟,Kya tasveer mein skis hai?
579081,COCO_val2014_000000579081.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
579081,COCO_val2014_000000579081.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
579081,COCO_val2014_000000579081.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
579081,COCO_val2014_000000579081.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟,Kya tasveer mein kitaab hai?
99428,COCO_val2014_000000099428.jpg,Is there a remote in the image?,yes,random,remote,کیا تصویر میں کوئی ریموٹ ہے؟,Kya tasveer mein remote hai?
99428,COCO_val2014_000000099428.jpg,Is there a laptop in the image?,yes,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟,Kya tasveer mein laptop hai?
99428,COCO_val2014_000000099428.jpg,Is there a cell phone in the image?,yes,random,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
99428,COCO_val2014_000000099428.jpg,Is there a broccoli in the image?,no,random,broccoli,کیا تصویر میں بروکولی ہے؟,Kya tasveer mein broccoli hai?
99428,COCO_val2014_000000099428.jpg,Is there a wine glass in the image?,no,random,wine glass,کیا تصویر میں شراب کا گلاس ہے؟,Kya tasveer mein gilaas hai?
99428,COCO_val2014_000000099428.jpg,Is there a baseball glove in the image?,no,random,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟,Kya tasveer mein baseball ka dastaana hai?
99428,COCO_val2014_000000099428.jpg,Is there a remote in the image?,yes,popular,remote,کیا تصویر میں کوئی ریموٹ ہے؟,Kya tasveer mein remote hai?
99428,COCO_val2014_000000099428.jpg,Is there a laptop in the image?,yes,popular,laptop,کیا تصویر میں لیپ ٹاپ ہے؟,Kya tasveer mein laptop hai?
99428,COCO_val2014_000000099428.jpg,Is there a cell phone in the image?,yes,popular,cell phone,کیا تصویر میں سیل فون ہے؟,Kya tasveer mein mobile hai?
99428,COCO_val2014_000000099428.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟,Kya tasveer mein insaan hai?
99428,COCO_val2014_000000099428.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟,Kya tasveer mein gaari hai?
99428,COCO_val2014_000000099428.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟,Kya tasveer mein kursi hai?
